DIST_BIN_SIZE	0.3
-29182312	102	5	REG	0.52673	0.908802	1.09281	1.73095	0.908985	1.38168	-0.370951	1.66858	1.70868	-0.385148	-1.32145	0.56234	
-29182310	100	3	REG	0.517723	0.914872	1.10379	1.69619	0.917884	1.40659	-0.362577	1.70923	1.68461	-0.672619	-1.21864	0.660904	
-29182304	4	39	REG	0.518141	0.907819	1.09666	1.67643	0.89157	1.39837	-0.34486	1.69337	1.68603	-0.719515	-1.17033	0.629494	
-29182303	3	116	REG	0.512329	0.910148	1.1015	1.67924	0.888961	1.42583	-0.368377	1.70053	1.68564	-0.596208	-1.24488	0.606062	
-29182302	2	102	REG	0.522145	0.906671	1.09862	1.69988	0.901812	1.39537	-0.367359	1.67584	1.70616	-0.607214	-1.2446	0.611211	
-29182301	1	12	REG	0.50233	0.87974	1.1294	1.65947	0.835819	1.4756	-0.368689	1.69338	1.69468	-0.704009	-1.21083	0.563953	
-29182300	0	34	REG	0.530736	0.899736	1.10069	1.66846	0.781708	1.493	-0.301958	1.79221	1.5972	-0.617756	-1.23206	0.632744	
-29182244	404	33	REG	0.501899	0.881327	1.12557	1.63082	0.785408	1.51798	-0.341663	1.73704	1.64895	-0.522342	-1.28866	0.591036	
-29182243	403	98	REG	0.494345	0.876271	1.13701	1.63032	0.780933	1.53683	-0.36793	1.72179	1.66446	-0.429833	-1.34182	0.529548	
-29182242	402	62	REG	0.524652	0.95562	1.05964	1.71917	1.03294	1.28682	-0.373992	1.67529	1.71049	-0.453494	-1.29219	0.649276	
-29182241	401	5	REG	0.51855	0.989258	1.02779	1.73536	1.0563	1.26556	-0.376011	1.70787	1.68728	-0.512298	-1.23347	0.667048	
-29182240	400	30	REG	0.512711	0.889126	1.11408	1.63381	0.788517	1.49598	-0.321578	1.75196	1.64119	-0.472003	-1.2959	0.598631	
-29182234	304	25	REG	0.500512	0.848102	1.15106	1.62979	0.721465	1.56969	-0.347116	1.71627	1.65809	-0.603989	-1.27685	0.526396	
-29182233	303	160	REG	0.495428	0.867669	1.14096	1.61528	0.754545	1.55351	-0.351142	1.72318	1.66306	-0.506832	-1.31421	0.536697	
-29182232	302	48	REG	0.509463	0.917732	1.098	1.67819	0.911819	1.40487	-0.379753	1.68418	1.70371	-0.452799	-1.31214	0.605517	
-29182231	301	4	REG	0.509915	0.999539	1.01663	1.6886	1.16682	1.16907	-0.38887	1.67389	1.70136	-0.500815	-1.21619	0.724641	
-29182230	300	23	REG	0.504996	0.892247	1.11721	1.63683	0.807454	1.4923	-0.337178	1.73149	1.65929	-0.585791	-1.25853	0.610012	
-29182224	204	4	REG	0.51069	0.876757	1.13629	1.67421	0.827569	1.47336	-0.357077	1.68181	1.71345	-0.0970298	-1.381	0.406961	
-29182223	203	31	REG	0.473635	0.829742	1.18069	1.58496	0.656018	1.64939	-0.366581	1.72791	1.65829	-0.496002	-1.34107	0.437876	
-29182222	202	10	REG	0.51316	0.926395	1.08636	1.69664	0.93915	1.37774	-0.376873	1.68647	1.70202	-0.357999	-1.34832	0.580151	
-29182214	104	13	REG	0.502729	0.933947	1.08032	1.65077	0.921794	1.39629	-0.35728	1.73283	1.65847	-0.395743	-1.31421	0.614547	
-29182213	103	62	REG	0.508171	0.884872	1.12334	1.65854	0.805226	1.50152	-0.357326	1.71941	1.66875	-0.409344	-1.34502	0.540849	
-29182212	102	23	REG	0.540797	0.9797	1.03352	1.73766	1.09358	1.22806	-0.359607	1.67394	1.70463	-0.366431	-1.31308	0.651858	
-29182210	100	10	REG	0.529457	0.909348	1.0954	1.69609	0.839518	1.44131	-0.329966	1.74456	1.64583	-0.399067	-1.33256	0.598044	
-29182204	4	66	REG	0.49709	0.868654	1.13825	1.61819	0.742008	1.54848	-0.339783	1.74691	1.64466	-0.481811	-1.32704	0.544989	
-29182203	3	246	REG	0.499726	0.881452	1.13062	1.64231	0.793321	1.5184	-0.365123	1.72158	1.66554	-0.463633	-1.33255	0.542977	
-29182202	2	158	REG	0.51247	0.919781	1.09042	1.6912	0.93622	1.37185	-0.375054	1.67312	1.71203	-0.412332	-1.32753	0.590115	
-29182201	1	12	REG	0.511068	0.943347	1.07044	1.6922	0.990891	1.31751	-0.384295	1.68845	1.69664	-0.437694	-1.30157	0.643618	
-29182200	0	58	REG	0.516845	0.875177	1.12781	1.65363	0.750234	1.53217	-0.323894	1.75717	1.62953	-0.504358	-1.31858	0.576992	
-29182144	404	28	REG	0.426361	0.852269	1.15679	1.36259	0.676142	1.61173	-0.269589	1.76181	1.63804	-0.272479	-1.38554	0.50242	
-29182143	403	183	REG	0.499326	0.879857	1.13516	1.64635	0.796912	1.52053	-0.368366	1.71476	1.67874	-0.224977	-1.40462	0.496843	
-29182142	402	119	REG	0.520977	0.96111	1.05918	1.71725	1.04783	1.28282	-0.381381	1.67204	1.71696	-0.177154	-1.38334	0.597598	
-29182141	401	9	REG	0.523935	0.980671	1.03912	1.73123	1.12254	1.22991	-0.38325	1.65159	1.73042	-0.18113	-1.3665	0.613497	
-29182140	400	25	REG	0.510479	0.873763	1.13441	1.65701	0.782349	1.51467	-0.337367	1.73428	1.65671	-0.311522	-1.38922	0.53111	
-29182134	304	28	REG	0.485925	0.874086	1.13662	1.61085	0.783931	1.51636	-0.359515	1.71179	1.68167	-0.264955	-1.39846	0.497345	
-29182133	303	231	REG	0.478663	0.850585	1.16628	1.58569	0.692919	1.62275	-0.358809	1.7439	1.65429	-0.21422	-1.42729	0.445799	
-29182132	302	36	REG	0.512397	0.946713	1.07316	1.68911	0.988602	1.34457	-0.376464	1.69732	1.69046	-0.226371	-1.36827	0.587667	
-29182130	300	14	REG	0.497226	0.840973	1.16461	1.61122	0.679289	1.61451	-0.328123	1.74598	1.64981	-0.360388	-1.39216	0.490573	
-29182123	203	32	REG	0.475654	0.834713	1.17364	1.59633	0.673388	1.62694	-0.365862	1.72331	1.66889	-0.235578	-1.42914	0.417508	
-29182122	202	6	REG	0.506972	0.869996	1.12099	1.68393	0.873078	1.39679	-0.383589	1.60464	1.76437	-0.0447451	-1.42834	0.44224	
-29182114	104	30	REG	0.517794	0.90019	1.10925	1.68168	0.871742	1.44229	-0.355304	1.70186	1.6832	-0.253238	-1.39421	0.523388	
-29182113	103	209	REG	0.511452	0.911969	1.10278	1.67493	0.890932	1.4266	-0.368928	1.70144	1.68695	-0.159085	-1.40768	0.513397	
-29182112	102	75	REG	0.523368	0.965169	1.05183	1.72415	1.06768	1.25731	-0.381647	1.66845	1.71651	-0.103838	-1.39827	0.56943	
-29182111	101	5	REG	0.524227	0.980438	1.03541	1.7132	1.10369	1.25944	-0.374828	1.68102	1.71204	-0.118698	-1.37533	0.583309	
-29182110	100	39	REG	0.509271	0.912562	1.10416	1.67417	0.888478	1.43112	-0.359957	1.71981	1.67967	-0.186393	-1.41151	0.526719	
-29182104	4	86	REG	0.482277	0.871676	1.14216	1.60373	0.769894	1.53985	-0.361573	1.72502	1.66833	-0.237963	-1.40582	0.490709	
-29182103	3	355	REG	0.491843	0.876987	1.13931	1.63178	0.783648	1.5364	-0.370852	1.72292	1.67017	-0.194648	-1.41951	0.472175	
-29182102	2	151	REG	0.503022	0.93068	1.08484	1.66795	0.961713	1.362	-0.37549	1.68032	1.70715	-0.154823	-1.40318	0.542928	
-29182101	1	15	REG	0.513224	0.90538	1.10695	1.67469	0.924273	1.38227	-0.357695	1.66289	1.72648	-0.139307	-1.4126	0.499333	
-29182100	0	103	REG	0.497272	0.876311	1.13673	1.63198	0.763467	1.54364	-0.343999	1.7549	1.63816	-0.22284	-1.41114	0.503519	
-29182043	403	236	REG	0.47426	0.842374	1.17391	1.57773	0.69583	1.61661	-0.363619	1.71915	1.6777	0.0792347	-1.46707	0.333075	
-29182042	402	56	REG	0.505271	0.928329	1.09206	1.68356	0.970963	1.35994	-0.385863	1.66634	1.72303	0.018645	-1.42892	0.483221	
-29182041	401	4	REG	0.523821	0.921807	1.09832	1.71142	0.926862	1.40715	-0.381772	1.6802	1.72647	0.0976803	-1.44358	0.446476	
-29182040	400	11	REG	0.41449	0.827807	1.17327	1.35387	0.693566	1.6054	-0.297313	1.69102	1.70173	-0.026705	-1.40993	0.406128	
-29182033	303	271	REG	0.468488	0.819294	1.19478	1.55667	0.623439	1.69292	-0.357235	1.73781	1.65782	0.0915368	-1.48002	0.296877	
-29182032	302	13	REG	0.488473	0.880117	1.13966	1.63581	0.805019	1.51948	-0.386995	1.7035	1.68509	0.0828898	-1.45361	0.373136	
-29182031	301	4	REG	0.495077	0.88247	1.11762	1.62651	0.82392	1.46863	-0.365372	1.6897	1.67977	0.253028	-1.44362	0.29718	
-29182023	203	46	REG	0.390903	0.815381	1.19773	1.30151	0.598438	1.70723	-0.304226	1.74272	1.65445	0.137611	-1.46991	0.305248	
-29182014	104	23	REG	0.513059	0.929128	1.08943	1.69653	0.984291	1.34127	-0.377228	1.66129	1.72811	0.0697569	-1.43314	0.460299	
-29182013	103	247	REG	0.495073	0.861317	1.15688	1.63831	0.756501	1.56468	-0.371023	1.71073	1.68599	0.0521418	-1.46737	0.368077	
-29182012	102	53	REG	0.517724	0.947515	1.07225	1.71119	1.00945	1.32191	-0.382525	1.67974	1.71009	0.0886932	-1.43385	0.481548	
-29182011	101	7	REG	0.501487	0.947336	1.07649	1.67864	1.06739	1.29143	-0.383203	1.64289	1.74369	0.384926	-1.43756	0.333943	
-29182010	100	28	REG	0.502453	0.915348	1.10715	1.6704	0.923341	1.40611	-0.375722	1.67708	1.72094	0.154917	-1.44819	0.398145	
-29182004	4	68	REG	0.432065	0.827427	1.18554	1.44655	0.667297	1.6378	-0.32578	1.72511	1.67034	0.0626529	-1.46666	0.321297	
-29182003	3	606	REG	0.482629	0.84617	1.1696	1.61136	0.711273	1.60753	-0.372089	1.72163	1.67138	0.162109	-1.4675	0.299609	
-29182002	2	89	REG	0.497843	0.881498	1.12938	1.66954	0.863095	1.44679	-0.385423	1.65589	1.73033	0.161999	-1.45375	0.34056	
-29182000	0	67	REG	0.490528	0.879493	1.14042	1.6447	0.795418	1.52129	-0.366332	1.72854	1.6739	0.138355	-1.45908	0.358258	
-29181943	403	104	REG	0.477013	0.807711	1.19866	1.5694	0.619878	1.67486	-0.353297	1.70988	1.68146	0.360299	-1.46291	0.157587	
-29181940	400	3	REG	0.468048	0.848307	1.16829	1.60347	0.72345	1.58331	-0.384675	1.73542	1.66663	0.219722	-1.4795	0.256094	
-29181933	303	122	REG	0.438927	0.793276	1.20926	1.44914	0.581426	1.70273	-0.32432	1.71224	1.67904	0.382889	-1.44908	0.1455	
-29181921	201	3	REG	-0.449749	0.699613	1.26835	-1.41479	0.282944	1.89262	0.273532	1.752	1.62777	0.736641	-1.2982	0.325165	
-29181920	200	18	REG	-0.416094	0.805207	1.20191	-1.355	0.541208	1.73599	0.275623	1.77513	1.6333	0.656191	-1.29114	0.422312	
-29181913	103	108	REG	0.476082	0.82674	1.18781	1.58585	0.671862	1.6398	-0.367111	1.70612	1.68979	0.354496	-1.45386	0.179326	
-29181912	102	7	REG	0.524919	0.892176	1.10994	1.71545	0.930354	1.37635	-0.366201	1.63516	1.73577	0.473398	-1.41443	0.169909	
-29181911	101	3	REG	0.49635	0.991338	1.05176	1.68851	1.22114	1.16598	-0.37385	1.61937	1.7912	0.504118	-1.37986	0.307872	
-29181904	4	32	REG	0.423971	0.826653	1.1847	1.40527	0.687025	1.61763	-0.309973	1.7073	1.68755	0.414884	-1.42944	0.160054	
-29181903	3	572	REG	0.462238	0.818134	1.19246	1.54727	0.658923	1.64948	-0.36034	1.70575	1.68499	0.413681	-1.44712	0.145968	
-29181902	2	82	REG	0.507284	0.880514	1.13057	1.68505	0.890422	1.43282	-0.376555	1.65258	1.73035	0.485795	-1.43216	0.161594	
-29181901	1	20	REG	0.4563	0.902479	1.11562	1.53087	0.941226	1.38329	-0.348142	1.64999	1.74645	0.588228	-1.39372	0.178448	
-29181843	403	7	REG	0.453144	0.740235	1.25562	1.53504	0.505475	1.7811	-0.374614	1.66497	1.71143	0.538492	-1.40463	-0.0603795	
-29181830	300	11	REG	-0.48179	0.789116	1.21591	-1.56397	0.529908	1.74199	0.328366	1.73962	1.66389	0.846984	-1.18735	0.449121	
-29181824	204	5	REG	-0.488375	0.794053	1.22157	-1.60641	0.590004	1.69653	0.353181	1.69691	1.72428	0.89895	-1.14673	0.41795	
-29181823	203	10	REG	0.48232	0.761472	1.22476	1.53914	0.477469	1.78468	-0.327354	1.72459	1.64626	0.881102	-1.17626	-0.305104	
-29181813	103	24	REG	0.475758	0.786612	1.21527	1.57946	0.596096	1.6951	-0.362545	1.68197	1.70182	0.555966	-1.40241	0.0134236	
-29181803	3	113	REG	0.409676	0.777722	1.22303	1.37558	0.573661	1.70842	-0.322816	1.68498	1.70242	0.610524	-1.36813	0.00833783	
-29181802	2	21	REG	0.454516	0.833346	1.17141	1.51215	0.784524	1.52116	-0.341741	1.6412	1.74115	0.639717	-1.37681	0.0281719	
-29172444	404	3	REG	0.515126	1.13623	0.860978	1.71152	1.42734	0.866545	-0.392574	1.77736	1.58973	-0.0304509	-1.31136	0.805671	
-29172443	403	34	REG	0.530539	1.07171	0.939236	1.72765	1.27495	1.03681	-0.372099	1.74577	1.63361	-0.235144	-1.28479	0.794734	
-29172442	402	3	REG	0.44316	1.16098	0.844696	1.49918	1.55506	0.730871	-0.400346	1.67011	1.68955	-0.153387	-1.17547	0.848826	
-29172434	304	4	REG	0.543171	1.10285	0.91416	1.73023	1.35673	0.960068	-0.359295	1.70408	1.68448	-0.429802	-1.15809	0.883492	
-29172433	303	12	REG	0.529656	1.06661	0.939529	1.72009	1.20362	1.09807	-0.373812	1.78918	1.58602	-0.226622	-1.27483	0.795143	
-29172424	204	3	REG	0.527724	1.12628	0.884521	1.73019	1.40679	0.881624	-0.371872	1.72263	1.64535	-0.130881	-1.27747	0.844019	
-29172423	203	10	REG	0.525688	1.01204	1.00664	1.71181	1.11783	1.21705	-0.371178	1.75014	1.6376	-0.391455	-1.258	0.746238	
-29172403	3	4	REG	0.517491	1.13075	0.856127	1.65361	1.46937	0.810916	-0.338452	1.69279	1.6619	-0.125317	-1.25725	0.864812	
-29172344	404	24	REG	0.523833	1.07836	0.929011	1.72473	1.31613	0.995699	-0.385223	1.7305	1.64376	-0.204489	-1.29936	0.798702	
-29172343	403	142	REG	0.521288	1.03061	0.981805	1.70835	1.15726	1.16665	-0.376818	1.76086	1.61484	-0.203282	-1.32131	0.72367	
-29172342	402	36	REG	0.517034	1.01252	0.993845	1.69938	1.10619	1.20875	-0.374234	1.76281	1.61517	-0.245714	-1.30396	0.711841	
-29172341	401	6	REG	0.534592	1.02817	0.988587	1.72331	1.10876	1.20368	-0.344564	1.79318	1.59415	-0.0433759	-1.36068	0.663974	
-29172340	400	19	REG	0.515335	1.05054	0.963704	1.70126	1.21817	1.09424	-0.377149	1.75788	1.62127	-0.0518083	-1.33131	0.722154	
-29172334	304	18	REG	0.51326	1.10174	0.899475	1.68111	1.37186	0.936148	-0.367543	1.71736	1.6435	-0.21484	-1.23392	0.839205	
-29172333	303	100	REG	0.52233	0.983884	1.02826	1.6956	1.00339	1.32348	-0.364881	1.78597	1.58637	-0.333956	-1.29427	0.683249	
-29172332	302	49	REG	0.530007	1.03193	0.978907	1.7281	1.13913	1.18207	-0.37511	1.77983	1.59302	-0.297781	-1.28154	0.745919	
-29172330	300	6	REG	0.561631	0.993855	0.995009	1.74728	1.00713	1.28949	-0.335613	1.80249	1.54491	-0.334806	-1.28389	0.748917	
-29172324	204	7	REG	0.520748	1.00786	1.00518	1.71483	1.07813	1.24285	-0.379143	1.77587	1.59851	-0.165542	-1.34935	0.68538	
-29172323	203	43	REG	0.52038	0.989686	1.02488	1.70243	1.03467	1.29299	-0.369813	1.77268	1.60584	-0.26034	-1.32538	0.675781	
-29172322	202	7	REG	0.508536	0.961872	1.05723	1.67725	0.932776	1.39497	-0.371499	1.78927	1.60151	-0.279891	-1.33734	0.641408	
-29172320	200	8	REG	0.537315	0.983359	1.03139	1.71749	0.981664	1.35136	-0.35151	1.81849	1.55449	-0.202164	-1.35315	0.65873	
-29172313	103	15	REG	0.520395	0.978808	1.03246	1.69689	0.998406	1.3192	-0.367931	1.78326	1.59352	-0.333651	-1.31171	0.677201	
-29172312	102	4	REG	0.512657	1.05791	0.940835	1.67802	1.17257	1.09314	-0.36587	1.79158	1.58121	0.106852	-1.33268	0.691561	
-29172304	4	13	REG	0.540509	1.05058	0.942922	1.7241	1.19011	1.08831	-0.345297	1.75894	1.60282	-0.219986	-1.25675	0.794619	
-29172303	3	89	REG	0.523806	1.00855	1.00581	1.70859	1.06419	1.26286	-0.371503	1.78535	1.59075	-0.270681	-1.3115	0.712756	
-29172302	2	44	REG	0.520474	1.01654	0.99702	1.71562	1.10024	1.21929	-0.378144	1.77314	1.60783	-0.262687	-1.29801	0.734646	
-29172301	1	4	REG	0.509725	1.08906	0.933533	1.66933	1.36727	0.952823	-0.368102	1.70204	1.69137	-0.123804	-1.29517	0.79541	
-29172300	0	14	REG	0.537056	1.05686	0.945327	1.74149	1.15293	1.14611	-0.364059	1.82282	1.55539	-0.199512	-1.28331	0.808872	
-29172244	404	6	REG	0.518423	0.99779	0.993524	1.66968	1.02597	1.26773	-0.337123	1.79523	1.55802	-0.102986	-1.34422	0.641873	
-29172243	403	86	REG	0.505859	0.944057	1.07246	1.65579	0.885313	1.44904	-0.361895	1.80411	1.57454	-0.135788	-1.38646	0.563864	
-29172242	402	37	REG	0.516828	1.02143	0.994762	1.69711	1.12803	1.20508	-0.376416	1.76808	1.61113	-0.143059	-1.32904	0.691647	
-29172241	401	7	REG	0.518567	1.07148	0.955002	1.70476	1.27301	1.06785	-0.374305	1.75598	1.64836	-0.0666147	-1.32338	0.714903	
-29172240	400	5	REG	0.540361	1.048	0.959076	1.74657	1.18471	1.11392	-0.363961	1.76851	1.60791	-0.148472	-1.31833	0.75166	
-29172234	304	11	REG	0.509916	1.00726	1.00295	1.67272	1.08895	1.24018	-0.374957	1.75796	1.61335	-0.242667	-1.31496	0.69741	
-29172233	303	132	REG	0.508143	0.940703	1.07463	1.66233	0.866033	1.46743	-0.360754	1.81134	1.56811	-0.163275	-1.38324	0.584324	
-29172232	302	66	REG	0.518626	1.023	0.990688	1.70888	1.1284	1.19947	-0.377599	1.77303	1.6058	-0.151868	-1.33264	0.688455	
-29172230	300	5	REG	0.53662	1.0134	0.996708	1.74117	1.10187	1.22687	-0.373457	1.76443	1.60758	-0.26489	-1.32584	0.692106	
-29172223	203	41	REG	0.488701	0.915764	1.10932	1.61847	0.795972	1.55069	-0.364985	1.81775	1.56559	-0.034299	-1.42211	0.49715	
-29172222	202	8	REG	0.519439	1.02514	1.00217	1.72374	1.12359	1.20117	-0.384268	1.76754	1.6349	-0.0899218	-1.33713	0.708771	
-29172220	200	3	REG	0.513684	0.944228	1.06699	1.6765	0.904461	1.41567	-0.350752	1.78443	1.58608	0.0781882	-1.43117	0.515965	
-29172214	104	5	REG	0.543169	1.02642	0.977033	1.71344	1.12432	1.17806	-0.333244	1.75838	1.6086	-0.102555	-1.35182	0.672655	
-29172213	103	40	REG	0.514703	0.977979	1.03885	1.68111	0.959683	1.36078	-0.368128	1.80661	1.57773	-0.139925	-1.37042	0.621988	
-29172212	102	14	REG	0.521298	1.06273	0.947735	1.71007	1.2297	1.07999	-0.376251	1.77271	1.61159	-0.0138349	-1.34303	0.69348	
-29172204	4	20	REG	0.527159	1.01464	0.994001	1.69845	1.08159	1.21982	-0.343099	1.79597	1.5837	-0.0896455	-1.3622	0.659711	
-29172203	3	186	REG	0.508361	0.969046	1.05139	1.67321	0.959875	1.38353	-0.370952	1.79768	1.58537	-0.151876	-1.37361	0.605995	
-29172202	2	133	REG	0.524385	1.0437	0.971612	1.72179	1.18538	1.14324	-0.379103	1.7663	1.61396	-0.0783704	-1.34464	0.686945	
-29172201	1	9	REG	0.536952	1.02104	0.990155	1.73713	1.14632	1.16937	-0.365909	1.74993	1.62699	-0.112501	-1.34911	0.671989	
-29172200	0	27	REG	0.522931	0.955482	1.05512	1.6784	0.902378	1.40773	-0.332255	1.8287	1.55106	-0.124072	-1.38774	0.593713	
-29172144	404	15	REG	0.448244	1.01622	0.994525	1.48351	1.11769	1.18419	-0.32406	1.74499	1.63694	0.0257841	-1.33841	0.65604	
-29172143	403	121	REG	0.512485	0.96192	1.05677	1.6775	0.947808	1.38581	-0.366353	1.78505	1.59707	0.0495649	-1.40806	0.534478	
-29172142	402	53	REG	0.521769	1.04081	0.972703	1.71778	1.20113	1.12664	-0.381676	1.74775	1.63246	0.0871634	-1.36615	0.631645	
-29172141	401	3	REG	0.497221	1.01214	1.00043	1.66375	1.07819	1.24239	-0.3693	1.79365	1.58764	0.113195	-1.34711	0.595153	
-29172140	400	3	REG	0.518535	1.05661	0.980192	1.69329	1.19046	1.16062	-0.369672	1.80268	1.60074	0.220023	-1.37406	0.58537	
-29172133	303	186	REG	0.497212	0.922653	1.09773	1.63767	0.839224	1.50378	-0.364869	1.79705	1.58338	0.0495998	-1.42924	0.471854	
-29172132	302	28	REG	0.511508	1.01866	1.00078	1.70619	1.11384	1.233	-0.387173	1.77684	1.60046	0.0451714	-1.38259	0.614267	
-29172130	300	5	REG	0.526108	0.978058	1.03818	1.71277	1.02395	1.29554	-0.360744	1.74437	1.63002	0.147277	-1.41798	0.511952	
-29172123	203	40	REG	0.461691	0.902229	1.12117	1.52307	0.775141	1.55905	-0.337043	1.80397	1.57939	0.200662	-1.43379	0.370668	
-29172122	202	5	REG	0.523773	1.04917	0.968738	1.70739	1.17315	1.15914	-0.367428	1.78555	1.60227	0.0683659	-1.35665	0.625281	
-29172114	104	13	REG	0.520499	1.02545	0.994801	1.70269	1.1601	1.17353	-0.368594	1.7395	1.649	0.0619548	-1.36602	0.616659	
-29172113	103	105	REG	0.516295	0.979491	1.03884	1.68586	0.992861	1.33875	-0.370212	1.77876	1.60271	0.0713857	-1.40817	0.542498	
-29172112	102	45	REG	0.52458	1.04091	0.975926	1.72375	1.19273	1.12537	-0.380292	1.74662	1.63495	0.116383	-1.37783	0.601737	
-29172110	100	8	REG	0.527907	1.0608	0.95305	1.7193	1.21214	1.11613	-0.371353	1.76888	1.60787	0.101572	-1.37842	0.646574	
-29172104	4	18	REG	0.507929	0.945059	1.0749	1.66268	0.906042	1.42725	-0.356204	1.78797	1.59736	-0.0450272	-1.42193	0.527069	
-29172103	3	274	REG	0.501707	0.951987	1.07082	1.6584	0.914466	1.43116	-0.370962	1.79542	1.58827	0.0891091	-1.42123	0.497989	
-29172102	2	97	REG	0.517756	1.02048	0.999402	1.71005	1.13508	1.19515	-0.378721	1.75353	1.63208	0.109659	-1.38837	0.576287	
-29172101	1	4	REG	0.534331	1.04771	0.970246	1.73416	1.23806	1.09354	-0.370343	1.73378	1.65128	0.106004	-1.38095	0.61118	
-29172100	0	34	REG	0.518172	0.979359	1.0417	1.70254	1.00664	1.32175	-0.363369	1.79386	1.598	0.1733	-1.41291	0.468149	
-29172043	403	63	REG	0.476614	0.891534	1.1315	1.5686	0.753239	1.58884	-0.347989	1.80548	1.57804	0.262123	-1.44238	0.33312	
-29172042	402	14	REG	0.521541	1.01348	1.0097	1.72496	1.11995	1.22429	-0.386569	1.75062	1.63645	0.260316	-1.40963	0.501913	
-29172040	400	3	REG	0.526089	0.932969	1.05124	1.71176	0.981448	1.31426	-0.352737	1.7293	1.62281	0.421131	-1.40399	0.264808	
-29172033	303	86	REG	0.483242	0.87277	1.15181	1.59704	0.70852	1.63383	-0.360464	1.79683	1.59128	0.225851	-1.46436	0.3084	
-29172023	203	11	REG	0.487323	0.901034	1.12817	1.62764	0.792302	1.54749	-0.375739	1.78398	1.60508	0.214111	-1.46391	0.331451	
-29172013	103	60	REG	0.503113	0.934904	1.08846	1.65888	0.877796	1.46741	-0.370558	1.78783	1.59831	0.232618	-1.4351	0.411262	
-29172012	102	9	REG	0.504776	0.993204	1.0394	1.69431	1.07667	1.26932	-0.391122	1.74986	1.64692	0.3019	-1.42218	0.439681	
-29172010	100	5	REG	0.51005	0.98853	1.04477	1.71428	1.08391	1.26601	-0.393649	1.75059	1.65404	0.311651	-1.42335	0.421254	
-29172003	3	209	REG	0.491465	0.900321	1.124	1.62891	0.791271	1.55185	-0.366387	1.79058	1.59652	0.290263	-1.44858	0.324165	
-29172002	2	40	REG	0.512455	0.986889	1.0408	1.70266	1.04505	1.30597	-0.383053	1.76943	1.61912	0.389347	-1.41693	0.382813	
-29172000	0	26	REG	0.505347	0.950194	1.0807	1.68498	0.942706	1.41687	-0.376431	1.78052	1.61599	0.372414	-1.43173	0.340644	
-29171943	403	12	REG	0.484981	0.845198	1.17394	1.5792	0.631824	1.69768	-0.34498	1.80163	1.58411	0.421006	-1.45339	0.179545	
-29171933	303	13	REG	0.488006	0.857735	1.16691	1.60467	0.690861	1.65547	-0.354949	1.79071	1.59733	0.453029	-1.44673	0.178639	
-29171913	103	12	REG	0.488658	0.876987	1.15181	1.61977	0.727937	1.61045	-0.369034	1.79471	1.59492	0.453145	-1.4414	0.210591	
-29171903	3	62	REG	0.482581	0.86175	1.15979	1.60138	0.70394	1.63954	-0.361834	1.78618	1.59782	0.454285	-1.43517	0.174008	
-29171902	2	7	REG	0.522023	0.953879	1.06902	1.71668	0.971198	1.36377	-0.364041	1.77202	1.61792	0.539968	-1.4104	0.243944	
-29162232	302	3	REG	0.527964	1.0619	0.938819	1.70353	1.11628	1.19022	-0.346461	1.91952	1.43449	0.111845	-1.34161	0.65442	
-29162202	2	4	REG	0.506139	1.06331	0.951105	1.68143	1.15429	1.19387	-0.381742	1.85971	1.50736	0.143206	-1.34744	0.683635	
-29162103	3	3	REG	0.49381	0.970258	1.07038	1.641	0.895381	1.49233	-0.367607	1.88109	1.50478	0.268008	-1.43315	0.47323	
-28242141	401	5	REG	0.252534	0.839149	1.23606	0.829472	1.86567	1.13915	-0.168698	0.422988	2.392	-1.42935	0.148538	-0.455602	
-28242140	400	16	REG	0.319389	0.772759	1.27187	1.05855	1.71935	1.22337	-0.227106	0.395572	2.40486	-1.35444	0.412773	-0.5505	
-28242042	402	3	REG	0.340637	0.777284	1.25837	1.068	1.7765	1.21063	-0.197789	0.338139	2.39205	-1.46217	0.244793	-0.346351	
-28242041	401	36	REG	0.00843125	0.828301	1.25763	0.00645385	1.90482	1.18291	0.0265262	0.334066	2.41079	-1.39104	-0.320395	-0.383056	
-28242040	400	60	REG	0.193182	0.830359	1.2571	0.617787	1.94168	1.17883	-0.121976	0.302845	2.41301	-1.44073	0.0110184	-0.395169	
-28242032	302	3	REG	-0.0345481	0.889525	1.23446	-0.1751	2.1027	1.12973	0.0606167	0.312792	2.42455	-1.40286	-0.400302	-0.357615	
-28242031	301	17	REG	0.0233005	0.800433	1.27569	0.0257476	1.90433	1.2184	0.0348069	0.270029	2.42216	-1.38561	-0.119037	-0.464713	
-28242030	300	14	REG	0.22474	0.761138	1.29251	0.712813	1.83134	1.2642	-0.12796	0.223996	2.4225	-1.33172	0.372504	-0.583563	
-28242021	201	12	REG	-0.0135275	0.80356	1.27311	-0.0992683	1.9019	1.21807	0.0652576	0.275613	2.41853	-1.31732	-0.0387411	-0.580143	
-28242020	200	5	REG	0.158375	0.764219	1.30415	0.499305	1.89014	1.27101	-0.107818	0.18974	2.44141	-1.17743	0.597882	-0.756804	
-28242011	101	3	REG	-0.0332143	0.856811	1.22634	-0.126275	1.92966	1.12357	0.0322713	0.385208	2.38513	-1.28897	-0.706579	-0.148753	
-28242001	1	13	REG	0.101833	0.78358	1.27226	0.274149	1.85759	1.2118	-0.0215262	0.288863	2.42372	-1.38877	-0.0233506	-0.484932	
