4FRAG_SS_MAP	0	1	0.867513	1.59685	1.59687	A	alpha	49.7048	91.4928	91.4937	0.0471197	0.950089	0.00262719	0.000163834	170905	
4FRAG_NUMBER_MAP	-391611	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391610	19	T	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391525	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391524	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391523	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391522	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391521	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391520	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391519	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391518	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391517	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391516	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391515	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391514	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391513	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391512	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391511	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391510	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391425	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391424	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391423	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391422	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391421	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391420	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391419	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391418	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391417	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391416	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391415	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391414	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391413	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391412	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391411	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391410	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391325	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391324	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391323	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391322	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391321	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391320	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391319	10	K	other	nan	nan	nan	nan	0	
