#phi_psi_bias_correction: Mon Feb 16 13:55:56 2009	#forbidden_phi_psi: Mon Sep 14 18:17:59 2009
#	#
PPBC	372	9.35329	45	153	1	2.1	36	144	12	18	372	
PPBC	373	5.09061	63	153	1	9.1	54	144	13	18	373	
PPBC	374	2.21363	81	153	0	129.1	72	144	14	18	374	
PPBC	375	1.60354	99	153	0	234.1	90	144	15	18	375	
PPBC	376	2.34027	117	153	0	113.1	108	144	16	18	376	
PPBC	377	2.85954	135	153	0	68.1	126	144	17	18	377	
PPBC	378	3.11692	153	153	0	52.1	144	144	18	18	378	
PPBC	379	2.53875	171	153	0	92.1	162	144	19	18	379	
PPBC	380	-0.615095	-171	171	0	2145.1	-180	162	0	19	380	
PPBC	381	-1.45464	-153	171	0	4992.1	-162	162	1	19	381	
PPBC	382	-1.42735	-135	171	0	4846.1	-144	162	2	19	382	
PPBC	383	-0.83127	-117	171	0	2643.1	-126	162	3	19	383	
PPBC	384	-0.644188	-99	171	0	2223.1	-108	162	4	19	384	
PPBC	385	-1.37396	-81	171	0	4730.1	-90	162	5	19	385	
