#	hbond_energy_by_chain_length	142	-0.139113	-3.02179	-1.47331	-2.83065	
#	hbond_energy_by_chain_length	143	-0.472359	-2.819	-0.955511	-2.64029	
#	hbond_energy_by_chain_length	144	-0.386597	-2.8919	-1.50408	-2.96269	
#	hbond_energy_by_chain_length	145	-0.522829	-2.92463	-1.63269	-2.91936	
#	hbond_energy_by_chain_length	146	0.040328	-3.1173	-0.793231	-2.46891	
#	hbond_energy_by_chain_length	147	-0.221273	-3.13635	-0.587787	-2.98775	
#	hbond_energy_by_chain_length	148	-0.105762	-2.97704	-1.25427	-3.01256	
#	hbond_energy_by_chain_length	149	-0.036814	-3.04896	-1.8397	-3.12665	
#	hbond_energy_by_chain_length	150	-0.278566	-2.69663	-1.65628	-2.95861	
#	hbond_energy_by_chain_length	151	-0.421381	-2.93623	-0.890973	-2.86627	
#	hbond_energy_by_chain_length	152	-0.226074	-3.16365	-1.06087	-3.00036	
#	hbond_energy_by_chain_length	153	-0.287682	-3.06399	-1.14513	-2.97808	
#	hbond_energy_by_chain_length	154	-0.0466871	-2.91454	-1.09861	-3.04732	
#	hbond_energy_by_chain_length	155	-0.566044	-2.88065	-1.06784	-3.42058	
#	hbond_energy_by_chain_length	156	-0.650588	-3.04638	-1.09861	-2.84491	
#	hbond_energy_by_chain_length	157	-0.222461	-3.04729	-0.916291	-3.01606	
#	hbond_energy_by_chain_length	158	-0.501211	-2.46385	-0.566733	-3.2796	
#	hbond_energy_by_chain_length	159	-0.498124	-2.85291	-0.587787	-3.31237	
#	hbond_energy_by_chain_length	160	-0.166358	-3.26562	-1.79176	-3.19956	
#	hbond_energy_by_chain_length	161	-0.508843	-3.03255	-1.09861	-3.10329	
#	hbond_energy_by_chain_length	162	-0.273085	-3.03101	-1.36949	-2.89538	
#	hbond_energy_by_chain_length	163	-0.0395308	-2.81123	-1.09861	-2.97553	
#	hbond_energy_by_chain_length	164	-0.15332	-3.00512	-1.15323	-2.85349	
#	hbond_energy_by_chain_length	165	-0.36501	-2.9843	-1.40877	-3.06603	
#	hbond_energy_by_chain_length	166	-0.427616	-3.15373	-0.831452	-2.73337	
#	hbond_energy_by_chain_length	167	-0.480973	-2.75347	-1.26567	-3.15864	
#	hbond_energy_by_chain_length	168	-0.259109	-3.32932	-1.37451	-2.34489	
#	hbond_energy_by_chain_length	169	-0.249304	-3.07106	-0.847298	-3.17805	
#	hbond_energy_by_chain_length	170	-0.15467	-2.83065	-1.06224	-2.92043	
#	hbond_energy_by_chain_length	171	-0.297901	-2.68172	-1.34373	-3.05128	
#	hbond_energy_by_chain_length	172	-0.708407	-2.95611	-1.42378	-2.64259	
#	hbond_energy_by_chain_length	173	-0.620576	-2.8832	-1.03407	-2.87713	
#	hbond_energy_by_chain_length	174	-0.31796	-2.85552	-0.403195	-3.18497	
#	hbond_energy_by_chain_length	175	-1.11453	-2.52887	-0.864997	-3.49878	
#	hbond_energy_by_chain_length	176	-0.580857	-2.82132	-1.5208	-2.91073	
#	hbond_energy_by_chain_length	177	-0.635328	-3.01763	-2.15466	-3.11956	
#	hbond_energy_by_chain_length	178	-0.525949	-2.8597	-1.1944	-3.12773	
#	hbond_energy_by_chain_length	179	-0.477439	-3.33462	-0.663294	-2.98504	
#	hbond_energy_by_chain_length	180	-0.177571	-3.52636	-1.15924	-3.05071	
#	hbond_energy_by_chain_length	181	-0.66529	-2.63009	-1.79176	-3.15167	
#	hbond_energy_by_chain_length	182	-0.610522	-2.84064	-0.885519	-3.3219	
#	hbond_energy_by_chain_length	183	-0.343907	-2.58289	-0.944462	-3.26236	
#	hbond_energy_by_chain_length	184	-0.115836	-2.71608	-1.25684	-3.53938	
#	hbond_energy_by_chain_length	185	-0.238553	-2.91677	-1.13298	-3.02203	
#	hbond_energy_by_chain_length	186	-0.282388	-2.88002	-0.788457	-2.95384	
#	hbond_energy_by_chain_length	187	-0.385921	-3.80261	-1.09861	-2.73003	
#	hbond_energy_by_chain_length	188	-0.667109	-3.16919	-1.04982	-3.09751	
#	hbond_energy_by_chain_length	189	-0.61372	-2.97511	-1.23214	-3.27058	
#	hbond_energy_by_chain_length	190	-0.177983	-3.47689	-1.30737	-2.74861	
#	hbond_energy_by_chain_length	192	-0.373572	-3.22919	-0.182322	-3.00331	
#	hbond_energy_by_chain_length	193	-0.470004	-2.82368	-0.904456	-3.38039	
#	hbond_energy_by_chain_length	194	-0.265446	-3.19192	-0.704197	-3.08902	
#	hbond_energy_by_chain_length	195	0.0512933	-3.06778	-1.87692	-2.99323	
#	hbond_energy_by_chain_length	196	-0.619741	-2.77926	-0.541597	-3.17109	
#	hbond_energy_by_chain_length	197	-0.335384	-3.08582	-0.505095	-3.00653	
#	hbond_energy_by_chain_length	198	-0.291521	-3.25535	-2.04307	-2.6191	
#	hbond_energy_by_chain_length	199	-0.423484	-2.95692	-1.02962	-2.99253	
#	hbond_energy_by_chain_length	200	-0.447937	-3.35816	-0.728239	-2.91762	
