ca_density	73	beta	7.82971	3.97739e-06	1
ca_density	73	other	8.65587	1.74102e-06	1
ca_density	73	all	8.2653	2.57292e-06	3
ca_density	74	alpha	8.1321	2.93951e-06	1
ca_density	74	beta	7.82971	3.97739e-06	1
ca_density	74	other	8.65587	1.74102e-06	1
ca_density	74	all	8.2653	2.57292e-06	3
ca_density	75	alpha	8.1321	2.93951e-06	1
ca_density	75	beta	7.82971	3.97739e-06	1
ca_density	75	other	8.65587	1.74102e-06	1
ca_density	75	all	8.2653	2.57292e-06	3
ca_density	76	alpha	8.1321	2.93951e-06	1
ca_density	76	beta	7.82971	3.97739e-06	1
ca_density	76	other	8.65587	1.74102e-06	1
ca_density	76	all	8.2653	2.57292e-06	3
ca_density	77	alpha	8.1321	2.93951e-06	1
ca_density	77	beta	7.82971	3.97739e-06	1
ca_density	77	other	8.65587	1.74102e-06	1
ca_density	77	all	8.2653	2.57292e-06	3
ca_density	78	alpha	8.1321	2.93951e-06	1
ca_density	78	beta	7.82971	3.97739e-06	1
ca_density	78	other	8.65587	1.74102e-06	1
ca_density	78	all	8.2653	2.57292e-06	3
ca_density	79	alpha	8.1321	2.93951e-06	1
ca_density	79	beta	7.82971	3.97739e-06	1
ca_density	79	other	8.65587	1.74102e-06	1
ca_density	79	all	8.2653	2.57292e-06	3
ca_density	80	alpha	8.1321	2.93951e-06	1
ca_density	80	beta	7.82971	3.97739e-06	1
ca_density	80	other	8.65587	1.74102e-06	1
ca_density	80	all	8.2653	2.57292e-06	3
ca_density	81	alpha	8.1321	2.93951e-06	1
ca_density	81	beta	7.82971	3.97739e-06	1
ca_density	81	other	8.65587	1.74102e-06	1
ca_density	81	all	8.2653	2.57292e-06	3
ca_density	82	alpha	8.1321	2.93951e-06	1
ca_density	82	beta	7.82971	3.97739e-06	1
ca_density	82	other	8.65587	1.74102e-06	1
ca_density	82	all	8.2653	2.57292e-06	3
ca_density	83	alpha	8.1321	2.93951e-06	1
ca_density	83	beta	7.82971	3.97739e-06	1
ca_density	83	other	8.65587	1.74102e-06	1
ca_density	83	all	8.2653	2.57292e-06	3
ca_density	84	alpha	8.1321	2.93951e-06	1
ca_density	84	beta	7.82971	3.97739e-06	1
ca_density	84	other	8.65587	1.74102e-06	1
ca_density	84	all	8.2653	2.57292e-06	3
ca_density	85	alpha	8.1321	2.93951e-06	1
ca_density	85	beta	7.82971	3.97739e-06	1
ca_density	85	other	8.65587	1.74102e-06	1
ca_density	85	all	8.2653	2.57292e-06	3
ca_density	86	alpha	8.1321	2.93951e-06	1
ca_density	86	beta	7.82971	3.97739e-06	1
ca_density	86	other	8.65587	1.74102e-06	1
ca_density	86	all	8.2653	2.57292e-06	3
ca_density	87	alpha	8.1321	2.93951e-06	1
ca_density	87	beta	7.82971	3.97739e-06	1
ca_density	87	other	8.65587	1.74102e-06	1
ca_density	87	all	8.2653	2.57292e-06	3
ca_density	88	alpha	8.1321	2.93951e-06	1
ca_density	88	beta	7.82971	3.97739e-06	1
